fh,TempOut,hora
2017-07-12,18.22,04:30:00
2017-07-12,18.74,05:00:00
2017-07-12,18.73,05:30:00
2017-07-12,19.43,06:00:00
2017-07-12,19.44,06:30:00
2017-07-12,20.28,07:00:00
2017-07-12,20.31,07:30:00
2017-07-12,21.21,08:00:00
2017-07-12,21.23,08:30:00
2017-07-12,22.11,09:00:00
2017-07-12,22.10,09:30:00
2017-07-12,22.90,10:00:00
2017-07-12,22.88,10:30:00
2017-07-12,23.56,11:00:00
2017-07-12,23.54,11:30:00
2017-07-12,24.07,12:00:00
2017-07-12,24.08,12:30:00
2017-07-12,24.44,13:00:00
2017-07-12,24.46,13:30:00
2017-07-12,24.60,14:00:00
2017-07-12,24.62,14:30:00
2017-07-12,24.51,15:00:00
2017-07-12,24.51,15:30:00
2017-07-12,24.16,16:00:00
2017-07-12,24.14,16:30:00
2017-07-12,23.57,17:00:00
2017-07-12,23.55,17:30:00
2017-07-12,22.83,18:00:00
2017-07-12,22.83,18:30:00
2017-07-12,22.02,19:00:00
2017-07-12,22.04,19:30:00
2017-07-12,21.19,20:00:00
2017-07-12,21.21,20:30:00
2017-07-12,20.34,21:00:00
2017-07-12,20.35,21:30:00
2017-07-12,19.52,22:00:00
2017-07-12,19.50,22:30:00
2017-07-12,18.78,23:00:00
2017-07-12,18.75,23:30:00
2017-07-13,18.16,00:00:00
2017-07-13,18.15,00:30:00
2017-07-13,17.82,01:00:00
2017-07-13,17.83,01:30:00
2017-07-13,17.74,02:00:00
2017-07-13,17.77,02:30:00
2017-07-13,17.90,03:00:00
2017-07-13,17.91,03:30:00
2017-07-13,18.25,04:00:00
2017-07-13,18.24,04:30:00
2017-07-13,18.76,05:00:00
2017-07-13,18.74,05:30:00
2017-07-13,19.42,06:00:00
2017-07-13,19.40,06:30:00
2017-07-13,20.22,07:00:00
2017-07-13,20.23,07:30:00
2017-07-13,21.13,08:00:00
2017-07-13,21.15,08:30:00
2017-07-13,22.06,09:00:00
2017-07-13,22.07,09:30:00
2017-07-13,22.90,10:00:00
2017-07-13,22.89,10:30:00
2017-07-13,23.58,11:00:00
2017-07-13,23.56,11:30:00
2017-07-13,24.07,12:00:00
2017-07-13,24.05,12:30:00
2017-07-13,24.38,13:00:00
2017-07-13,24.39,13:30:00
2017-07-13,24.52,14:00:00
2017-07-13,24.54,14:30:00
2017-07-13,24.45,15:00:00
2017-07-13,24.47,15:30:00
2017-07-13,24.14,16:00:00
2017-07-13,24.14,16:30:00
2017-07-13,23.59,17:00:00
2017-07-13,23.57,17:30:00
2017-07-13,22.84,18:00:00
2017-07-13,22.82,18:30:00
2017-07-13,21.98,19:00:00
2017-07-13,21.98,19:30:00
2017-07-13,21.11,20:00:00
2017-07-13,21.12,20:30:00
2017-07-13,20.27,21:00:00
2017-07-13,20.29,21:30:00
2017-07-13,19.49,22:00:00
2017-07-13,19.50,22:30:00
2017-07-13,18.79,23:00:00
2017-07-13,18.78,23:30:00
2017-07-14,18.17,00:00:00
2017-07-14,18.14,00:30:00
2017-07-14,17.78,01:00:00
2017-07-14,17.77,01:30:00
2017-07-14,17.66,02:00:00
2017-07-14,17.67,02:30:00
2017-07-14,17.81,03:00:00
2017-07-14,17.83,03:30:00
2017-07-14,18.19,04:00:00
2017-07-14,18.21,04:30:00
2017-07-14,18.75,05:00:00
2017-07-14,18.74,05:30:00
2017-07-14,19.43,06:00:00
2017-07-14,19.40,06:30:00
2017-07-14,20.20,07:00:00
2017-07-14,20.18,07:30:00
2017-07-14,21.06,08:00:00
2017-07-14,21.06,08:30:00
2017-07-14,21.96,09:00:00
2017-07-14,21.98,09:30:00
2017-07-14,22.83,10:00:00
2017-07-14,22.85,10:30:00
2017-07-14,23.56,11:00:00
2017-07-14,23.56,11:30:00
2017-07-14,24.08,12:00:00
2017-07-14,24.06,12:30:00
2017-07-14,24.38,13:00:00
2017-07-14,24.36,13:30:00
2017-07-14,24.46,14:00:00
2017-07-14,24.46,14:30:00
2017-07-14,24.35,15:00:00
2017-07-14,24.37,15:30:00
2017-07-14,24.06,16:00:00
2017-07-14,24.08,16:30:00
2017-07-14,23.56,17:00:00
2017-07-14,23.56,17:30:00
2017-07-14,22.85,18:00:00
2017-07-14,22.83,18:30:00
2017-07-14,21.99,19:00:00
2017-07-14,21.96,19:30:00
2017-07-14,21.06,20:00:00
2017-07-14,21.06,20:30:00
2017-07-14,20.18,21:00:00
2017-07-14,20.20,21:30:00
2017-07-14,19.40,22:00:00
2017-07-14,19.42,22:30:00
2017-07-14,18.74,23:00:00
2017-07-14,18.75,23:30:00
2017-07-15,18.16,00:00:00
2017-07-15,18.14,00:30:00
2017-07-15,17.78,01:00:00
2017-07-15,17.76,01:30:00
2017-07-15,17.62,02:00:00
2017-07-15,17.60,02:30:00
2017-07-15,17.72,03:00:00
2017-07-15,17.73,03:30:00
2017-07-15,18.09,04:00:00
2017-07-15,18.11,04:30:00
2017-07-15,18.67,05:00:00
2017-07-15,18.69,05:30:00
2017-07-15,19.40,06:00:00
2017-07-15,19.40,06:30:00
2017-07-15,20.20,07:00:00
2017-07-15,20.18,07:30:00
2017-07-15,21.03,08:00:00
2017-07-15,21.01,08:30:00
2017-07-15,21.88,09:00:00
2017-07-15,21.88,09:30:00
2017-07-15,22.72,10:00:00
2017-07-15,22.74,10:30:00
2017-07-15,23.47,11:00:00
2017-07-15,23.49,11:30:00
2017-07-15,24.04,12:00:00
2017-07-15,24.04,12:30:00
2017-07-15,24.37,13:00:00
2017-07-15,24.35,13:30:00
2017-07-15,24.44,14:00:00
2017-07-15,24.42,14:30:00
2017-07-15,24.29,15:00:00
2017-07-15,24.29,15:30:00
2017-07-15,23.95,16:00:00
2017-07-15,23.97,16:30:00
2017-07-15,23.46,17:00:00
2017-07-15,23.48,17:30:00
2017-07-15,22.79,18:00:00
2017-07-15,22.80,18:30:00
2017-07-15,21.98,19:00:00
2017-07-15,21.96,19:30:00
2017-07-15,21.06,20:00:00
2017-07-15,21.03,20:30:00
2017-07-15,20.13,21:00:00
2017-07-15,20.12,21:30:00
2017-07-15,19.30,22:00:00
2017-07-15,19.32,22:30:00
2017-07-15,18.63,23:00:00
2017-07-15,18.66,23:30:00
2017-07-16,18.07,00:00:00
2017-07-16,18.09,00:30:00
2017-07-16,17.75,01:00:00
2017-07-16,17.74,01:30:00
2017-07-16,17.61,02:00:00
2017-07-16,17.58,02:30:00
2017-07-16,17.67,03:00:00
2017-07-16,17.66,03:30:00
2017-07-16,17.99,04:00:00
2017-07-16,18.00,04:30:00
2017-07-16,18.56,05:00:00
2017-07-16,18.58,05:30:00
2017-07-16,19.31,06:00:00
2017-07-16,19.33,06:30:00
2017-07-16,20.16,07:00:00
2017-07-16,20.15,07:30:00
2017-07-16,21.02,08:00:00
2017-07-16,21.00,08:30:00
2017-07-16,21.85,09:00:00
2017-07-16,21.83,09:30:00
2017-07-16,22.64,10:00:00
2017-07-16,22.64,10:30:00
2017-07-16,23.35,11:00:00
2017-07-16,23.37,11:30:00
